38,1,1291,68,97,241,1,-1,-1,-1
38,2,1206,23,83,204,1,-1,-1,-1
39,1,1289,69,100,242,1,-1,-1,-1
39,2,1206,24,84,203,1,-1,-1,-1
40,1,1288,69,101,242,1,-1,-1,-1
40,2,1206,24,84,203,1,-1,-1,-1
41,1,1288,69,102,243,1,-1,-1,-1
41,2,1205,23,85,204,1,-1,-1,-1
42,1,1287,70,103,242,1,-1,-1,-1
42,2,1205,23,84,204,1,-1,-1,-1
43,1,1288,69,103,243,1,-1,-1,-1
43,2,1205,23,84,204,1,-1,-1,-1
44,1,1288,68,102,241,1,-1,-1,-1
44,2,1205,23,83,204,1,-1,-1,-1
45,1,1289,68,100,240,1,-1,-1,-1
45,2,1205,23,82,204,1,-1,-1,-1
46,1,1288,68,98,239,1,-1,-1,-1
46,2,1204,23,82,204,1,-1,-1,-1
46,3,541,191,227,582,1,-1,-1,-1
47,1,1288,67,95,239,1,-1,-1,-1
47,2,1204,22,80,204,1,-1,-1,-1
48,1,1286,65,94,240,1,-1,-1,-1
48,2,1204,22,79,204,1,-1,-1,-1
49,1,1282,63,94,242,1,-1,-1,-1
49,2,1204,21,78,205,1,-1,-1,-1
50,1,1280,60,93,244,1,-1,-1,-1
50,2,1205,21,77,205,1,-1,-1,-1
51,2,1205,21,76,205,1,-1,-1,-1
52,2,1205,21,76,206,1,-1,-1,-1
53,2,1205,21,76,206,1,-1,-1,-1
54,2,1205,21,76,206,1,-1,-1,-1
55,2,1205,21,76,206,1,-1,-1,-1
56,2,1205,21,75,206,1,-1,-1,-1
57,2,1205,21,75,206,1,-1,-1,-1
58,2,1205,22,75,205,1,-1,-1,-1
59,2,1205,22,74,204,1,-1,-1,-1
60,2,1205,22,74,204,1,-1,-1,-1
61,2,1205,22,73,204,1,-1,-1,-1
62,2,1205,22,72,204,1,-1,-1,-1
63,2,1204,22,72,204,1,-1,-1,-1
64,1,1246,55,97,246,1,-1,-1,-1
64,2,1204,23,71,204,1,-1,-1,-1
65,1,1243,54,97,247,1,-1,-1,-1
66,1,1241,55,96,249,1,-1,-1,-1
67,1,1236,55,93,250,1,-1,-1,-1
69,2,1208,30,75,191,1,-1,-1,-1
76,1,1217,61,100,268,1,-1,-1,-1
77,1,1214,61,100,271,1,-1,-1,-1
78,1,1211,59,99,274,1,-1,-1,-1
79,1,1207,60,99,277,1,-1,-1,-1
80,1,1205,68,100,284,1,-1,-1,-1
81,3,555,163,222,549,1,-1,-1,-1
82,3,549,163,227,548,1,-1,-1,-1
83,3,545,163,231,548,1,-1,-1,-1
84,3,543,163,234,548,1,-1,-1,-1
84,1,1216,74,104,297,1,-1,-1,-1
85,3,543,162,236,549,1,-1,-1,-1
85,1,1214,74,109,304,1,-1,-1,-1
86,3,544,162,236,548,1,-1,-1,-1
86,1,1210,75,112,312,1,-1,-1,-1
87,3,544,162,236,548,1,-1,-1,-1
88,3,543,163,237,547,1,-1,-1,-1
89,3,543,163,237,547,1,-1,-1,-1
90,3,543,163,238,547,1,-1,-1,-1
